Time		V		A		Wh		Ah	CA_Ah
1:45:29.2	35.51		5.12		368.3		9.71	61.41
1:45:30.2	35.50		5.12		368.4		9.71	61.41
1:45:31.2	35.51		5.12		368.4		9.71	61.41
1:45:32.2	35.51		5.11		368.5		9.71	61.41
1:45:33.2	35.51		5.12		368.5		9.71	61.41
1:45:34.2	35.51		5.11		368.6		9.71	61.41
1:45:35.2	35.51		5.12		368.6		9.71	61.41
1:45:36.2	35.51		5.12		368.7		9.72	61.41
1:45:37.2	35.51		5.11		368.7		9.72	61.42
1:45:38.2	35.51		5.12		368.8		9.72	61.42
1:45:39.2	35.51		5.12		368.8		9.72	61.42
1:45:40.2	35.51		5.11		368.9		9.72	61.42
1:45:41.2	35.51		5.12		368.9		9.72	61.42
1:45:42.2	35.51		5.12		369.0		9.72	61.42
1:45:43.2	35.50		5.11		369.0		9.73	61.42
1:45:44.2	35.51		5.13		369.1		9.73	61.43
1:45:45.2	35.51		5.13		369.1		9.73	61.43
1:45:46.2	35.51		5.12		369.2		9.73	61.43
1:45:47.2	35.51		5.13		369.2		9.73	61.43
1:45:48.2	35.51		5.12		369.3		9.73	61.43
1:45:49.2	35.51		5.13		369.3		9.73	61.43
1:45:50.2	35.51		5.13		369.4		9.74	61.44
1:45:51.2	35.51		5.11		369.4		9.74	61.44
1:45:52.2	35.51		5.12		369.5		9.74	61.44
1:45:53.2	35.50		5.13		369.5		9.74	61.44
1:45:54.2	35.51		5.13		369.6		9.74	61.44
1:45:55.2	35.51		5.13		369.6		9.74	61.44
1:45:56.2	35.50		5.11		369.7		9.74	61.44
1:45:57.2	35.51		5.12		369.7		9.75	61.45
1:45:58.2	35.51		5.12		369.8		9.75	61.45
1:45:59.2	35.51		5.12		369.8		9.75	61.45
1:46:00.2	35.51		5.13		369.9		9.75	61.45
1:46:01.2	35.51		5.12		369.9		9.75	61.45
1:46:02.2	35.50		5.12		370.0		9.75	61.45
1:46:03.2	35.50		5.12		370.0		9.75	61.45
1:46:04.1	35.51		5.11		370.1		9.76	61.45
1:46:05.2	35.50		5.11		370.1		9.76	61.46
1:46:06.1	35.51		5.12		370.2		9.76	61.46
1:46:07.2	35.51		5.13		370.2		9.76	61.46
1:46:08.1	35.51		5.12		370.3		9.76	61.46
1:46:09.2	35.51		5.12		370.3		9.76	61.46
1:46:10.2	35.51		5.11		370.4		9.76	61.46
1:46:11.2	35.51		5.12		370.4		9.77	61.47
1:46:12.2	35.50		5.11		370.5		9.77	61.47
1:46:13.2	35.51		5.11		370.5		9.77	61.47
1:46:14.2	35.51		5.10		370.6		9.77	61.47
1:46:15.2	35.51		5.13		370.6		9.77	61.47
1:46:16.2	35.51		5.12		370.7		9.77	61.47
1:46:17.2	35.51		5.12		370.7		9.77	61.47
1:46:18.2	35.50		5.12		370.8		9.78	61.48
1:46:19.2	35.51		5.12		370.8		9.78	61.48
1:46:20.2	35.51		5.12		370.9		9.78	61.48
1:46:21.2	35.51		5.12		370.9		9.78	61.48
1:46:22.2	35.51		5.13		371.0		9.78	61.48
1:46:23.1	35.51		5.12		371.0		9.78	61.48
1:46:24.2	35.50		5.13		371.1		9.78	61.48
1:46:25.1	35.51		5.12		371.1		9.79	61.48
1:46:26.2	35.51		5.11		371.2		9.79	61.49
1:46:27.2	35.51		5.12		371.2		9.79	61.49
1:46:28.2	35.50		5.11		371.3		9.79	61.49
1:46:29.1	35.50		5.11		371.3		9.79	61.49
1:46:30.2	35.50		5.12		371.4		9.79	61.49
1:46:31.1	35.51		5.13		371.4		9.79	61.49
1:46:32.2	35.51		5.11		371.5		9.80	61.49
1:46:33.1	35.50		5.11		371.5		9.80	61.50
1:46:34.2	35.51		5.12		371.6		9.80	61.50
1:46:35.2	35.51		5.11		371.6		9.80	61.50
1:46:36.2	35.51		5.11		371.7		9.80	61.50
1:46:37.2	35.51		5.10		371.7		9.80	61.50
1:46:38.2	35.51		5.11		371.8		9.80	61.50
1:46:39.2	35.51		5.13		371.8		9.81	61.51
1:46:40.2	35.51		5.13		371.9		9.81	61.51
1:46:41.2	35.50		5.12		371.9		9.81	61.51
1:46:42.2	35.50		5.11		372.0		9.81	61.51
1:46:43.2	35.51		5.11		372.0		9.81	61.51
1:46:44.1	35.50		5.13		372.1		9.81	61.51
1:46:45.2	35.51		5.12		372.1		9.81	61.51
1:46:46.1	35.51		5.12		372.2		9.82	61.52
1:46:47.2	35.50		5.11		372.2		9.82	61.52
1:46:48.1	35.51		5.10		372.3		9.82	61.52
1:46:49.2	35.51		5.12		372.3		9.82	61.52
1:46:50.1	35.51		5.13		372.4		9.82	61.52
1:46:51.2	35.50		5.12		372.4		9.82	61.52
1:46:52.1	35.51		5.12		372.5		9.82	61.52
1:46:53.2	35.51		5.11		372.5		9.83	61.52
1:46:54.1	35.51		5.12		372.6		9.83	61.53
1:46:55.2	35.51		5.12		372.6		9.83	61.53
1:46:56.2	35.50		5.11		372.7		9.83	61.53
1:46:57.2	35.50		5.14		372.8		9.83	61.53
1:46:58.2	35.51		5.11		372.8		9.83	61.53
1:46:59.2	35.50		5.12		372.9		9.83	61.53
1:47:00.2	35.50		5.12		372.9		9.84	61.53
1:47:01.2	35.50		5.11		373.0		9.84	61.54
1:47:02.2	35.50		5.13		373.0		9.84	61.54
1:47:03.1	35.51		5.12		373.1		9.84	61.54
1:47:04.2	35.51		5.12		373.1		9.84	61.54
1:47:05.1	35.51		5.13		373.2		9.84	61.54
1:47:06.2	35.50		5.12		373.2		9.84	61.54
1:47:07.1	35.50		5.11		373.3		9.85	61.55
1:47:08.2	35.51		5.13		373.3		9.85	61.55
1:47:09.1	35.50		5.10		373.4		9.85	61.55
1:47:10.2	35.51		5.13		373.4		9.85	61.55
1:47:11.1	35.50		5.11		373.5		9.85	61.55
1:47:12.2	35.51		5.12		373.5		9.85	61.55
1:47:13.1	35.50		5.11		373.6		9.85	61.55
1:47:14.2	35.50		5.13		373.6		9.86	61.55
1:47:15.1	35.51		5.10		373.7		9.86	61.56
1:47:16.2	35.51		5.13		373.7		9.86	61.56
1:47:17.1	35.50		5.12		373.8		9.86	61.56
1:47:18.2	35.50		5.11		373.8		9.86	61.56
1:47:19.1	35.50		5.11		373.9		9.86	61.56
1:47:20.2	35.50		5.11		373.9		9.86	61.56
1:47:21.1	35.50		5.10		374.0		9.87	61.56
1:47:22.2	35.50		5.11		374.0		9.87	61.57
1:47:23.2	35.50		5.10		374.1		9.87	61.57
1:47:24.1	35.50		5.13		374.1		9.87	61.57
1:47:25.2	35.50		5.12		374.2		9.87	61.57
1:47:26.1	35.50		5.12		374.2		9.87	61.57
1:47:27.1	35.51		5.12		374.3		9.87	61.57
1:47:28.1	35.50		5.12		374.3		9.88	61.57
1:47:29.2	35.50		5.12		374.4		9.88	61.58
1:47:30.1	35.50		5.12		374.4		9.88	61.58
1:47:31.2	35.51		5.10		374.5		9.88	61.58
1:47:32.1	35.51		5.11		374.5		9.88	61.58
1:47:33.2	35.50		5.11		374.6		9.88	61.58
1:47:34.1	35.51		5.10		374.6		9.88	61.58
1:47:35.2	35.50		5.12		374.7		9.89	61.58
1:47:36.1	35.50		5.11		374.7		9.89	61.59
1:47:37.2	35.50		5.12		374.8		9.89	61.59
1:47:38.2	35.50		5.11		374.8		9.89	61.59
1:47:39.2	35.50		5.12		374.9		9.89	61.59
1:47:40.1	35.50		5.12		374.9		9.89	61.59
1:47:41.2	35.50		5.10		375.0		9.89	61.59
1:47:42.1	35.50		5.12		375.0		9.90	61.59
1:47:43.2	35.50		5.10		375.1		9.90	61.59
1:47:44.1	35.50		5.12		375.1		9.90	61.60
1:47:45.1	35.50		5.13		375.2		9.90	61.60
1:47:46.1	35.50		5.10		375.2		9.90	61.60
1:47:47.1	35.50		5.12		375.3		9.90	61.60
1:47:48.2	35.50		5.11		375.3		9.90	61.60
1:47:49.1	35.51		5.13		375.4		9.91	61.60
1:47:50.2	35.50		5.12		375.4		9.91	61.61
1:47:51.1	35.50		5.11		375.5		9.91	61.61
1:47:52.2	35.50		5.12		375.5		9.91	61.61
1:47:53.1	35.50		5.11		375.6		9.91	61.61
1:47:54.2	35.50		5.11		375.6		9.91	61.61
1:47:55.1	35.50		5.10		375.7		9.91	61.61
1:47:56.2	35.50		5.10		375.7		9.92	61.61
1:47:57.1	35.50		5.11		375.8		9.92	61.62
1:47:58.2	35.50		5.11		375.8		9.92	61.62
1:47:59.1	35.50		5.11		375.9		9.92	61.62
1:48:00.2	35.50		5.11		375.9		9.92	61.62
1:48:01.1	35.50		5.11		376.0		9.92	61.62
1:48:02.2	35.50		5.10		376.0		9.92	61.62
1:48:03.1	35.50		5.11		376.1		9.93	61.62
1:48:04.1	35.50		5.12		376.1		9.93	61.62
1:48:05.1	35.50		5.12		376.2		9.93	61.63
1:48:06.1	35.50		5.11		376.2		9.93	61.63
1:48:07.1	35.50		5.12		376.3		9.93	61.63
1:48:08.1	35.50		5.11		376.3		9.93	61.63
1:48:09.1	35.50		5.11		376.4		9.93	61.63
1:48:10.1	35.50		5.10		376.4		9.94	61.63
1:48:11.1	35.50		5.11		376.5		9.94	61.63
1:48:12.1	35.50		5.12		376.5		9.94	61.64
1:48:13.1	35.50		5.10		376.6		9.94	61.64
1:48:14.1	35.49		5.11		376.6		9.94	61.64
1:48:15.2	35.49		5.13		376.7		9.94	61.64
1:48:16.1	35.49		5.11		376.7		9.94	61.64
1:48:17.2	35.49		5.11		376.8		9.95	61.64
1:48:18.1	35.49		5.09		376.8		9.95	61.65
1:48:19.2	35.49		5.11		376.9		9.95	61.65
1:48:20.1	35.49		5.12		376.9		9.95	61.65
1:48:21.2	35.49		5.11		377.0		9.95	61.65
1:48:22.1	35.48		5.11		377.0		9.95	61.65
1:48:23.2	35.48		5.10		377.1		9.95	61.65
1:48:24.1	35.48		5.12		377.1		9.96	61.65
1:48:25.1	35.48		5.11		377.2		9.96	61.66
1:48:26.1	35.48		5.10		377.2		9.96	61.66
1:48:27.1	35.47		5.12		377.3		9.96	61.66
1:48:28.1	35.47		5.10		377.3		9.96	61.66
1:48:29.1	35.47		5.10		377.4		9.96	61.66
1:48:30.1	35.47		5.11		377.4		9.96	61.66
1:48:31.1	35.46		5.10		377.5		9.96	61.66
1:48:32.1	35.46		5.10		377.5		9.97	61.66
1:48:33.1	35.46		5.12		377.6		9.97	61.67
1:48:34.1	35.45		5.12		377.6		9.97	61.67
1:48:35.1	35.45		5.11		377.7		9.97	61.67
1:48:36.1	35.45		5.11		377.7		9.97	61.67
1:48:37.1	35.45		5.11		377.8		9.97	61.67
1:48:38.2	35.45		5.10		377.8		9.97	61.67
1:48:39.1	35.44		5.11		377.9		9.98	61.67
1:48:40.2	35.44		5.10		377.9		9.98	61.68
1:48:41.1	35.44		5.10		378.0		9.98	61.68
1:48:42.2	35.44		5.12		378.0		9.98	61.68
1:48:43.1	35.43		5.11		378.1		9.98	61.68
1:48:44.1	35.43		5.10		378.1		9.98	61.68
1:48:45.1	35.43		5.12		378.2		9.98	61.68
1:48:46.1	35.42		5.10		378.2		9.99	61.69
1:48:47.1	35.42		5.10		378.3		9.99	61.69
1:48:48.1	35.42		5.11		378.3		9.99	61.69
1:48:49.1	35.41		5.10		378.4		9.99	61.69
1:48:50.1	35.41		5.10		378.4		9.99	61.69
1:48:51.1	35.41		5.11		378.5		9.99	61.69
1:48:52.1	35.40		5.11		378.5		9.99	61.69
1:48:53.1	35.40		5.10		378.6		10.00	61.70
1:48:54.1	35.40		5.11		378.6		10.00	61.70
1:48:55.1	35.40		5.10		378.7		10.00	61.70
1:48:56.1	35.39		5.11		378.7		10.00	61.70
1:48:57.1	35.39		5.11		378.8		10.00	61.70
1:48:58.1	35.39		5.11		378.8		10.00	61.70
1:48:59.1	35.39		5.11		378.9		10.00	61.70
1:49:00.1	35.38		5.11		378.9		10.01	61.70
1:49:01.1	35.38		5.10		379.0		10.01	61.71
1:49:02.1	35.38		5.12		379.0		10.01	61.71
1:49:03.1	35.38		5.11		379.1		10.01	61.71
1:49:04.1	35.38		5.10		379.1		10.01	61.71
1:49:05.1	35.37		5.11		379.2		10.01	61.71
1:49:06.1	35.37		5.11		379.2		10.01	61.71
1:49:07.1	35.38		5.12		379.3		10.02	61.72
1:49:08.1	35.37		5.11		379.3		10.02	61.72
1:49:09.1	35.37		5.11		379.4		10.02	61.72
1:49:10.1	35.37		5.11		379.4		10.02	61.72
1:49:11.1	35.37		5.11		379.5		10.02	61.72
1:49:12.1	35.37		5.10		379.5		10.02	61.72
1:49:13.1	35.37		5.12		379.6		10.02	61.72
1:49:14.1	35.36		5.11		379.6		10.03	61.72
1:49:15.1	35.36		5.12		379.7		10.03	61.73
1:49:16.1	35.36		5.10		379.8		10.03	61.73
1:49:17.1	35.36		5.10		379.8		10.03	61.73
1:49:18.1	35.36		5.11		379.9		10.03	61.73
1:49:19.1	35.36		5.11		379.9		10.03	61.73
1:49:20.1	35.36		5.10		380.0		10.03	61.73
1:49:21.1	35.36		5.10		380.0		10.04	61.73
1:49:22.1	35.36		5.09		380.1		10.04	61.74
1:49:23.1	35.36		5.10		380.1		10.04	61.74
1:49:24.1	35.36		5.11		380.2		10.04	61.74
1:49:25.1	35.36		5.11		380.2		10.04	61.74
1:49:26.1	35.36		5.10		380.3		10.04	61.74
1:49:27.1	35.36		5.11		380.3		10.04	61.74
1:49:28.1	35.36		5.12		380.4		10.05	61.74
1:49:29.1	35.36		5.12		380.4		10.05	61.75
1:49:30.1	35.36		5.10		380.5		10.05	61.75
1:49:31.1	35.36		5.11		380.5		10.05	61.75
1:49:32.1	35.36		5.11		380.6		10.05	61.75
1:49:33.1	35.36		5.12		380.6		10.05	61.75
1:49:34.1	35.36		5.11		380.7		10.05	61.75
1:49:35.1	35.36		5.10		380.7		10.06	61.75
1:49:36.1	35.36		5.10		380.8		10.06	61.76
1:49:37.1	35.36		5.10		380.8		10.06	61.76
1:49:38.1	35.36		5.10		380.9		10.06	61.76
1:49:39.1	35.36		5.09		380.9		10.06	61.76
1:49:40.1	35.36		5.11		381.0		10.06	61.76
1:49:41.1	35.36		5.11		381.0		10.06	61.76
1:49:42.1	35.36		5.11		381.1		10.07	61.76
1:49:43.1	35.36		5.12		381.1		10.07	61.77
1:49:44.1	35.36		5.11		381.2		10.07	61.77
1:49:45.1	35.36		5.10		381.2		10.07	61.77
1:49:46.1	35.36		5.12		381.3		10.07	61.77
1:49:47.1	35.36		5.09		381.3		10.07	61.77
1:49:48.1	35.36		5.10		381.4		10.07	61.77
