Time		V		A		Wh		Ah	CA_Ah
1:19:57.7	35.85		5.20		276.8		7.31	10.28
1:19:58.7	35.85		5.18		276.9		7.31	10.29
1:19:59.7	35.85		5.19		276.9		7.31	10.29
1:20:00.7	35.84		5.19		277.0		7.31	10.29
1:20:01.7	35.84		5.20		277.0		7.31	10.29
1:20:02.7	35.84		5.20		277.1		7.32	10.29
1:20:03.7	35.84		5.19		277.1		7.32	10.29
1:20:04.7	35.83		5.19		277.2		7.32	10.29
1:20:05.7	35.83		5.19		277.2		7.32	10.29
1:20:06.7	35.83		5.20		277.3		7.32	10.30
1:20:07.7	35.83		5.19		277.3		7.32	10.30
1:20:08.7	35.82		5.19		277.4		7.32	10.30
1:20:09.7	35.81		5.19		277.5		7.33	10.30
1:20:10.7	35.81		5.19		277.5		7.33	10.30
1:20:11.7	35.81		5.21		277.6		7.33	10.30
1:20:12.7	35.81		5.18		277.6		7.33	10.30
1:20:13.7	35.80		5.19		277.7		7.33	10.31
1:20:14.7	35.80		5.18		277.7		7.33	10.31
1:20:15.7	35.80		5.19		277.8		7.33	10.31
1:20:16.7	35.79		5.21		277.8		7.34	10.31
1:20:17.7	35.79		5.19		277.9		7.34	10.31
1:20:18.7	35.79		5.21		277.9		7.34	10.31
1:20:19.7	35.78		5.20		278.0		7.34	10.31
1:20:20.7	35.78		5.18		278.0		7.34	10.32
1:20:21.7	35.77		5.19		278.1		7.34	10.32
1:20:22.7	35.77		5.18		278.1		7.34	10.32
1:20:23.7	35.77		5.19		278.2		7.35	10.32
1:20:24.7	35.76		5.19		278.2		7.35	10.32
1:20:25.7	35.76		5.18		278.3		7.35	10.32
1:20:26.7	35.76		5.19		278.3		7.35	10.33
1:20:27.7	35.76		5.18		278.4		7.35	10.33
1:20:28.7	35.75		5.19		278.4		7.35	10.33
1:20:29.7	35.75		5.20		278.5		7.35	10.33
1:20:30.7	35.75		5.19		278.5		7.36	10.33
1:20:31.7	35.74		5.20		278.6		7.36	10.33
1:20:32.7	35.74		5.19		278.6		7.36	10.33
1:20:33.7	35.74		5.20		278.7		7.36	10.34
1:20:34.7	35.74		5.19		278.7		7.36	10.34
1:20:35.7	35.73		5.19		278.8		7.36	10.34
1:20:36.7	35.73		5.20		278.8		7.36	10.34
1:20:37.7	35.73		5.20		278.9		7.37	10.34
1:20:38.7	35.73		5.19		278.9		7.37	10.34
1:20:39.7	35.73		5.19		279.0		7.37	10.34
1:20:40.7	35.73		5.20		279.0		7.37	10.35
1:20:41.7	35.72		5.19		279.1		7.37	10.35
1:20:42.7	35.73		5.17		279.2		7.37	10.35
1:20:43.7	35.72		5.19		279.2		7.37	10.35
1:20:44.7	35.72		5.19		279.3		7.38	10.35
1:20:45.7	35.72		5.18		279.3		7.38	10.35
1:20:46.7	35.72		5.20		279.4		7.38	10.35
1:20:47.7	35.72		5.18		279.4		7.38	10.36
1:20:48.7	35.72		5.19		279.5		7.38	10.36
1:20:49.7	35.72		5.19		279.5		7.38	10.36
1:20:50.7	35.72		5.18		279.6		7.38	10.36
1:20:51.7	35.72		5.20		279.6		7.39	10.36
1:20:52.7	35.72		5.19		279.7		7.39	10.36
1:20:53.7	35.72		5.18		279.7		7.39	10.36
1:20:54.7	35.72		5.20		279.8		7.39	10.37
1:20:55.7	35.72		5.18		279.8		7.39	10.37
1:20:56.7	35.72		5.20		279.9		7.39	10.37
1:20:57.7	35.72		5.18		279.9		7.39	10.37
1:20:58.7	35.72		5.20		280.0		7.40	10.37
1:20:59.7	35.72		5.19		280.0		7.40	10.37
1:21:00.7	35.72		5.19		280.1		7.40	10.37
1:21:01.7	35.72		5.19		280.1		7.40	10.38
1:21:02.7	35.72		5.19		280.2		7.40	10.38
1:21:03.7	35.72		5.19		280.2		7.40	10.38
1:21:04.7	35.72		5.19		280.3		7.40	10.38
1:21:05.7	35.72		5.17		280.3		7.41	10.38
1:21:06.7	35.72		5.18		280.4		7.41	10.38
1:21:07.7	35.72		5.19		280.4		7.41	10.38
1:21:08.7	35.72		5.20		280.5		7.41	10.39
1:21:09.7	35.72		5.18		280.5		7.41	10.39
1:21:10.7	35.72		5.17		280.6		7.41	10.39
1:21:11.7	35.72		5.18		280.6		7.41	10.39
1:21:12.7	35.72		5.18		280.7		7.42	10.39
1:21:13.7	35.72		5.19		280.7		7.42	10.39
1:21:14.7	35.72		5.19		280.8		7.42	10.39
1:21:15.7	35.72		5.18		280.9		7.42	10.40
1:21:16.7	35.72		5.19		280.9		7.42	10.40
1:21:17.7	35.72		5.18		281.0		7.42	10.40
1:21:18.7	35.72		5.18		281.0		7.42	10.40
1:21:19.7	35.72		5.20		281.1		7.43	10.40
1:21:20.7	35.72		5.20		281.1		7.43	10.40
1:21:21.7	35.72		5.19		281.2		7.43	10.40
1:21:22.7	35.72		5.18		281.2		7.43	10.41
1:21:23.7	35.72		5.18		281.3		7.43	10.41
1:21:24.7	35.72		5.18		281.3		7.43	10.41
1:21:25.7	35.72		5.20		281.4		7.43	10.41
1:21:26.7	35.72		5.19		281.4		7.44	10.41
1:21:27.7	35.72		5.18		281.5		7.44	10.41
1:21:28.7	35.72		5.18		281.5		7.44	10.41
1:21:29.7	35.72		5.17		281.6		7.44	10.42
1:21:30.7	35.72		5.19		281.6		7.44	10.42
1:21:31.7	35.72		5.18		281.7		7.44	10.42
1:21:32.7	35.72		5.17		281.7		7.45	10.42
1:21:33.7	35.72		5.20		281.8		7.45	10.42
1:21:34.7	35.72		5.19		281.8		7.45	10.42
1:21:35.7	35.72		5.20		281.9		7.45	10.43
1:21:36.7	35.72		5.19		281.9		7.45	10.43
1:21:37.7	35.72		5.19		282.0		7.45	10.43
1:21:38.7	35.72		5.16		282.0		7.45	10.43
1:21:39.7	35.72		5.16		282.1		7.46	10.43
1:21:40.7	35.72		5.18		282.1		7.46	10.43
1:21:41.7	35.72		5.17		282.2		7.46	10.43
1:21:42.7	35.72		5.17		282.2		7.46	10.44
1:21:43.7	35.72		5.21		282.3		7.46	10.44
1:21:44.7	35.72		5.17		282.3		7.46	10.44
1:21:45.7	35.72		5.17		282.4		7.46	10.44
1:21:46.7	35.72		5.18		282.4		7.47	10.44
1:21:47.7	35.72		5.18		282.5		7.47	10.44
1:21:48.7	35.72		5.19		282.5		7.47	10.44
1:21:49.7	35.72		5.17		282.6		7.47	10.45
1:21:50.7	35.72		5.18		282.7		7.47	10.45
1:21:51.7	35.72		5.19		282.7		7.47	10.45
1:21:52.7	35.72		5.17		282.8		7.47	10.45
1:21:53.7	35.72		5.19		282.8		7.48	10.45
1:21:54.7	35.72		5.18		282.9		7.48	10.45
1:21:55.7	35.72		5.17		282.9		7.48	10.45
1:21:56.7	35.72		5.18		283.0		7.48	10.46
1:21:57.7	35.72		5.19		283.0		7.48	10.46
1:21:58.7	35.72		5.17		283.1		7.48	10.46
1:21:59.7	35.72		5.20		283.1		7.48	10.46
1:22:00.7	35.72		5.18		283.2		7.49	10.46
1:22:01.7	35.72		5.17		283.2		7.49	10.46
1:22:02.7	35.72		5.18		283.3		7.49	10.46
1:22:03.7	35.72		5.19		283.3		7.49	10.46
1:22:04.7	35.72		5.18		283.4		7.49	10.47
1:22:05.7	35.72		5.19		283.4		7.49	10.47
1:22:06.7	35.72		5.19		283.5		7.49	10.47
1:22:07.7	35.72		5.19		283.5		7.50	10.47
1:22:08.7	35.72		5.19		283.6		7.50	10.47
1:22:09.7	35.72		5.19		283.6		7.50	10.47
1:22:10.7	35.72		5.19		283.7		7.50	10.47
1:22:11.7	35.72		5.18		283.7		7.50	10.48
1:22:12.7	35.72		5.19		283.8		7.50	10.48
1:22:13.7	35.72		5.18		283.8		7.50	10.48
1:22:14.7	35.72		5.18		283.9		7.51	10.48
1:22:15.7	35.72		5.19		283.9		7.51	10.48
1:22:16.7	35.72		5.20		284.0		7.51	10.48
1:22:17.7	35.72		5.19		284.0		7.51	10.48
1:22:18.7	35.72		5.20		284.1		7.51	10.49
1:22:19.7	35.72		5.19		284.1		7.51	10.49
1:22:20.7	35.72		5.18		284.2		7.51	10.49
1:22:21.7	35.72		5.19		284.2		7.52	10.49
1:22:22.7	35.72		5.19		284.3		7.52	10.49
1:22:23.7	35.72		5.18		284.3		7.52	10.49
1:22:24.7	35.72		5.17		284.4		7.52	10.49
1:22:25.7	35.72		5.18		284.5		7.52	10.50
1:22:26.7	35.72		5.17		284.5		7.52	10.50
1:22:27.7	35.72		5.18		284.6		7.52	10.50
1:22:28.7	35.71		5.19		284.6		7.53	10.50
1:22:29.7	35.72		5.18		284.7		7.53	10.50
1:22:30.7	35.72		5.17		284.7		7.53	10.50
1:22:31.7	35.72		5.19		284.8		7.53	10.51
1:22:32.7	35.72		5.18		284.8		7.53	10.51
1:22:33.7	35.72		5.18		284.9		7.53	10.51
1:22:34.7	35.72		5.18		284.9		7.53	10.51
1:22:35.7	35.72		5.18		285.0		7.54	10.51
1:22:36.7	35.72		5.17		285.0		7.54	10.51
1:22:37.7	35.72		5.20		285.1		7.54	10.51
1:22:38.7	35.72		5.17		285.1		7.54	10.52
1:22:39.7	35.72		5.17		285.2		7.54	10.52
1:22:40.7	35.72		5.19		285.2		7.54	10.52
1:22:41.7	35.72		5.18		285.3		7.54	10.52
1:22:42.7	35.72		5.18		285.3		7.55	10.52
1:22:43.7	35.72		5.18		285.4		7.55	10.52
1:22:44.7	35.72		5.17		285.4		7.55	10.52
1:22:45.7	35.72		5.20		285.5		7.55	10.53
1:22:46.7	35.72		5.19		285.5		7.55	10.53
1:22:47.7	35.71		5.17		285.6		7.55	10.53
1:22:48.7	35.72		5.18		285.6		7.55	10.53
1:22:49.7	35.72		5.16		285.7		7.56	10.53
1:22:50.7	35.72		5.17		285.7		7.56	10.53
1:22:51.7	35.72		5.18		285.8		7.56	10.53
1:22:52.7	35.72		5.18		285.8		7.56	10.54
1:22:53.7	35.72		5.18		285.9		7.56	10.54
1:22:54.7	35.72		5.18		285.9		7.56	10.54
1:22:55.7	35.72		5.18		286.0		7.56	10.54
1:22:56.7	35.71		5.20		286.0		7.57	10.54
1:22:57.7	35.72		5.17		286.1		7.57	10.54
1:22:58.7	35.72		5.17		286.1		7.57	10.54
1:22:59.7	35.72		5.18		286.2		7.57	10.54
1:23:00.7	35.72		5.17		286.3		7.57	10.55
1:23:01.7	35.72		5.17		286.3		7.57	10.55
1:23:02.7	35.72		5.18		286.4		7.57	10.55
1:23:03.7	35.72		5.18		286.4		7.58	10.55
1:23:04.7	35.72		5.18		286.5		7.58	10.55
1:23:05.7	35.72		5.17		286.5		7.58	10.55
1:23:06.7	35.71		5.19		286.6		7.58	10.55
1:23:07.7	35.72		5.17		286.6		7.58	10.56
1:23:08.7	35.72		5.19		286.7		7.58	10.56
1:23:09.7	35.72		5.17		286.7		7.58	10.56
1:23:10.7	35.72		5.18		286.8		7.59	10.56
1:23:11.7	35.72		5.17		286.8		7.59	10.56
1:23:12.7	35.71		5.17		286.9		7.59	10.56
1:23:13.7	35.71		5.18		286.9		7.59	10.56
1:23:14.7	35.72		5.18		287.0		7.59	10.57
1:23:15.7	35.71		5.18		287.0		7.59	10.57
1:23:16.7	35.72		5.19		287.1		7.59	10.57
1:23:17.7	35.71		5.18		287.1		7.60	10.57
1:23:18.7	35.72		5.19		287.2		7.60	10.57
1:23:19.7	35.72		5.17		287.2		7.60	10.57
1:23:20.7	35.71		5.18		287.3		7.60	10.57
1:23:21.7	35.72		5.16		287.3		7.60	10.58
1:23:22.7	35.72		5.17		287.4		7.60	10.58
1:23:23.7	35.72		5.18		287.4		7.60	10.58
1:23:24.7	35.71		5.20		287.5		7.61	10.58
1:23:25.7	35.72		5.17		287.5		7.61	10.58
1:23:26.7	35.71		5.17		287.6		7.61	10.58
1:23:27.7	35.72		5.18		287.6		7.61	10.59
1:23:28.7	35.72		5.16		287.7		7.61	10.59
1:23:29.7	35.71		5.18		287.7		7.61	10.59
1:23:30.7	35.72		5.18		287.8		7.61	10.59
1:23:31.7	35.72		5.18		287.8		7.62	10.59
1:23:32.7	35.72		5.18		287.9		7.62	10.59
1:23:33.7	35.71		5.18		287.9		7.62	10.59
1:23:34.7	35.71		5.18		288.0		7.62	10.60
1:23:35.7	35.71		5.16		288.0		7.62	10.60
1:23:36.7	35.71		5.16		288.1		7.62	10.60
1:23:37.7	35.72		5.18		288.1		7.62	10.60
1:23:38.7	35.71		5.17		288.2		7.63	10.60
1:23:39.7	35.71		5.17		288.3		7.63	10.60
1:23:40.7	35.71		5.18		288.3		7.63	10.60
1:23:41.7	35.72		5.17		288.4		7.63	10.61
1:23:42.7	35.72		5.18		288.4		7.63	10.61
1:23:43.7	35.72		5.19		288.5		7.63	10.61
1:23:44.7	35.71		5.19		288.5		7.63	10.61
1:23:45.7	35.71		5.17		288.6		7.64	10.61
1:23:46.7	35.72		5.19		288.6		7.64	10.61
1:23:47.7	35.71		5.18		288.7		7.64	10.61
1:23:48.7	35.71		5.18		288.7		7.64	10.62
1:23:49.7	35.71		5.18		288.8		7.64	10.62
1:23:50.7	35.72		5.16		288.8		7.64	10.62
1:23:51.7	35.71		5.16		288.9		7.65	10.62
1:23:52.7	35.71		5.17		288.9		7.65	10.62
1:23:53.7	35.71		5.16		289.0		7.65	10.62
1:23:54.7	35.71		5.18		289.0		7.65	10.62
1:23:55.7	35.71		5.19		289.1		7.65	10.63
1:23:56.7	35.71		5.16		289.1		7.65	10.63
1:23:57.7	35.71		5.16		289.2		7.65	10.63
1:23:58.7	35.71		5.18		289.2		7.66	10.63
1:23:59.7	35.71		5.19		289.3		7.66	10.63
1:24:00.7	35.72		5.17		289.3		7.66	10.63
1:24:01.7	35.71		5.18		289.4		7.66	10.63
1:24:02.7	35.72		5.17		289.4		7.66	10.64
1:24:03.7	35.71		5.18		289.5		7.66	10.64
1:24:04.7	35.72		5.16		289.5		7.66	10.64
1:24:05.7	35.71		5.18		289.6		7.67	10.64
1:24:06.7	35.71		5.16		289.6		7.67	10.64
1:24:07.7	35.71		5.17		289.7		7.67	10.64
1:24:08.7	35.72		5.18		289.7		7.67	10.64
1:24:09.7	35.72		5.17		289.8		7.67	10.65
1:24:10.7	35.71		5.17		289.8		7.67	10.65
1:24:11.7	35.71		5.18		289.9		7.67	10.65
1:24:12.7	35.71		5.16		289.9		7.68	10.65
1:24:13.7	35.71		5.17		290.0		7.68	10.65
1:24:14.7	35.71		5.18		290.0		7.68	10.65
1:24:15.7	35.71		5.17		290.1		7.68	10.65
1:24:16.7	35.71		5.18		290.2		7.68	10.66
1:24:17.7	35.71		5.18		290.2		7.68	10.66
1:24:18.7	35.71		5.18		290.3		7.68	10.66
1:24:19.7	35.71		5.17		290.3		7.69	10.66
1:24:20.7	35.71		5.18		290.4		7.69	10.66
1:24:21.7	35.71		5.17		290.4		7.69	10.66
1:24:22.7	35.71		5.18		290.5		7.69	10.66
1:24:23.7	35.71		5.17		290.5		7.69	10.67
1:24:24.7	35.71		5.17		290.6		7.69	10.67
1:24:25.7	35.71		5.17		290.6		7.69	10.67
1:24:26.7	35.71		5.17		290.7		7.70	10.67
1:24:27.7	35.71		5.18		290.7		7.70	10.67
1:24:28.7	35.71		5.17		290.8		7.70	10.67
1:24:29.7	35.71		5.17		290.8		7.70	10.67
1:24:30.7	35.71		5.19		290.9		7.70	10.68
1:24:31.7	35.71		5.16		290.9		7.70	10.68
1:24:32.7	35.71		5.18		291.0		7.70	10.68
1:24:33.7	35.71		5.16		291.0		7.71	10.68
1:24:34.7	35.71		5.17		291.1		7.71	10.68
1:24:35.7	35.71		5.17		291.1		7.71	10.68
1:24:36.6	35.70		5.16		291.2		7.71	10.68
1:24:37.7	35.70		5.17		291.2		7.71	10.69
1:24:38.7	35.70		5.17		291.3		7.71	10.69
1:24:39.7	35.70		5.19		291.3		7.71	10.69
1:24:40.7	35.70		5.18		291.4		7.72	10.69
1:24:41.7	35.70		5.17		291.4		7.72	10.69
1:24:42.7	35.70		5.17		291.5		7.72	10.69
1:24:43.7	35.69		5.19		291.5		7.72	10.69
1:24:44.7	35.69		5.16		291.6		7.72	10.70
1:24:45.7	35.69		5.17		291.6		7.72	10.70
1:24:46.7	35.69		5.18		291.7		7.72	10.70
1:24:47.7	35.68		5.15		291.7		7.73	10.70
1:24:48.7	35.68		5.16		291.8		7.73	10.70
1:24:49.7	35.68		5.15		291.8		7.73	10.70
1:24:50.7	35.68		5.16		291.9		7.73	10.70
1:24:51.6	35.67		5.18		291.9		7.73	10.71
1:24:52.7	35.67		5.18		292.0		7.73	10.71
1:24:53.7	35.67		5.17		292.0		7.73	10.71
1:24:54.7	35.66		5.16		292.1		7.74	10.71
1:24:55.7	35.66		5.18		292.2		7.74	10.71
1:24:56.7	35.66		5.18		292.2		7.74	10.71
1:24:57.7	35.65		5.18		292.3		7.74	10.71
1:24:58.7	35.66		5.16		292.3		7.74	10.72
1:24:59.7	35.65		5.17		292.4		7.74	10.72
1:25:00.7	35.64		5.18		292.4		7.74	10.72
1:25:01.7	35.64		5.17		292.5		7.75	10.72
1:25:02.7	35.64		5.19		292.5		7.75	10.72
1:25:03.7	35.63		5.17		292.6		7.75	10.72
1:25:04.7	35.63		5.19		292.6		7.75	10.72
1:25:05.7	35.63		5.17		292.7		7.75	10.73
1:25:06.6	35.62		5.16		292.7		7.75	10.73
1:25:07.7	35.62		5.17		292.8		7.75	10.73
1:25:08.6	35.61		5.16		292.8		7.76	10.73
1:25:09.7	35.61		5.17		292.9		7.76	10.73
1:25:10.6	35.61		5.18		292.9		7.76	10.73
1:25:11.7	35.61		5.15		293.0		7.76	10.73
1:25:12.7	35.60		5.17		293.0		7.76	10.74
1:25:13.7	35.60		5.18		293.1		7.76	10.74
1:25:14.7	35.60		5.18		293.1		7.76	10.74
1:25:15.7	35.60		5.16		293.2		7.77	10.74
1:25:16.7	35.59		5.16		293.2		7.77	10.74
1:25:17.7	35.59		5.18		293.3		7.77	10.74
1:25:18.7	35.59		5.16		293.3		7.77	10.74
1:25:19.7	35.59		5.16		293.4		7.77	10.75
1:25:20.7	35.59		5.16		293.4		7.77	10.75
1:25:21.6	35.58		5.15		293.5		7.77	10.75
1:25:22.6	35.58		5.18		293.5		7.78	10.75
1:25:23.6	35.58		5.17		293.6		7.78	10.75
1:25:24.7	35.58		5.18		293.6		7.78	10.75
1:25:25.7	35.58		5.16		293.7		7.78	10.76
1:25:26.7	35.58		5.17		293.7		7.78	10.76
1:25:27.6	35.58		5.17		293.8		7.78	10.76
1:25:28.7	35.58		5.16		293.8		7.78	10.76
1:25:29.6	35.57		5.17		293.9		7.79	10.76
1:25:30.7	35.57		5.17		293.9		7.79	10.76
1:25:31.6	35.57		5.18		294.0		7.79	10.76
1:25:32.7	35.57		5.15		294.0		7.79	10.77
1:25:33.7	35.57		5.17		294.1		7.79	10.77
1:25:34.6	35.57		5.18		294.1		7.79	10.77
1:25:35.7	35.57		5.16		294.2		7.79	10.77
1:25:36.6	35.57		5.17		294.2		7.80	10.77
1:25:37.7	35.57		5.17		294.3		7.80	10.77
1:25:38.6	35.57		5.16		294.3		7.80	10.77
1:25:39.7	35.57		5.17		294.4		7.80	10.78
1:25:40.6	35.57		5.14		294.5		7.80	10.78
1:25:41.7	35.57		5.17		294.5		7.80	10.78
1:25:42.6	35.57		5.15		294.6		7.80	10.78
1:25:43.7	35.57		5.16		294.6		7.81	10.78
1:25:44.6	35.57		5.16		294.7		7.81	10.78
1:25:45.7	35.57		5.18		294.7		7.81	10.78
1:25:46.6	35.57		5.18		294.8		7.81	10.79
1:25:47.7	35.57		5.16		294.8		7.81	10.79
1:25:48.7	35.57		5.16		294.9		7.81	10.79
1:25:49.6	35.57		5.17		294.9		7.81	10.79
1:25:50.7	35.57		5.17		295.0		7.82	10.79
1:25:51.6	35.57		5.16		295.0		7.82	10.79
1:25:52.6	35.57		5.16		295.1		7.82	10.79
1:25:53.6	35.57		5.16		295.1		7.82	10.79
1:25:54.7	35.57		5.17		295.2		7.82	10.80
1:25:55.6	35.57		5.16		295.2		7.82	10.80
1:25:56.7	35.57		5.16		295.3		7.82	10.80
1:25:57.6	35.57		5.17		295.3		7.83	10.80
1:25:58.7	35.57		5.16		295.4		7.83	10.80
1:25:59.6	35.57		5.18		295.4		7.83	10.80
1:26:00.7	35.57		5.15		295.5		7.83	10.80
1:26:01.6	35.57		5.17		295.5		7.83	10.81
1:26:02.6	35.57		5.16		295.6		7.83	10.81
1:26:03.6	35.57		5.17		295.6		7.83	10.81
1:26:04.6	35.57		5.16		295.7		7.84	10.81
1:26:05.6	35.57		5.17		295.7		7.84	10.81
1:26:06.6	35.57		5.17		295.8		7.84	10.81
1:26:07.7	35.57		5.16		295.8		7.84	10.81
1:26:08.6	35.57		5.17		295.9		7.84	10.82
1:26:09.7	35.57		5.16		295.9		7.84	10.82
1:26:10.6	35.57		5.16		296.0		7.84	10.82
1:26:11.7	35.57		5.15		296.0		7.85	10.82
1:26:12.6	35.57		5.17		296.1		7.85	10.82
1:26:13.7	35.57		5.17		296.1		7.85	10.82
1:26:14.6	35.57		5.17		296.2		7.85	10.82
1:26:15.7	35.57		5.16		296.2		7.85	10.83
1:26:16.6	35.56		5.17		296.3		7.85	10.83
1:26:17.6	35.57		5.16		296.3		7.85	10.83
1:26:18.6	35.57		5.16		296.4		7.86	10.83
1:26:19.6	35.57		5.16		296.4		7.86	10.83
1:26:20.6	35.57		5.17		296.5		7.86	10.83
1:26:21.6	35.57		5.15		296.5		7.86	10.84
1:26:22.6	35.57		5.16		296.6		7.86	10.84
1:26:23.6	35.57		5.16		296.6		7.86	10.84
1:26:24.6	35.57		5.17		296.7		7.86	10.84
1:26:25.6	35.57		5.16		296.7		7.87	10.84
1:26:26.7	35.56		5.16		296.8		7.87	10.84
1:26:27.6	35.57		5.17		296.8		7.87	10.84
1:26:28.7	35.57		5.17		296.9		7.87	10.85
1:26:29.6	35.57		5.17		297.0		7.87	10.85
1:26:30.7	35.57		5.17		297.0		7.87	10.85
1:26:31.6	35.57		5.16		297.1		7.87	10.85
1:26:32.6	35.57		5.16		297.1		7.88	10.85
1:26:33.6	35.57		5.16		297.2		7.88	10.85
1:26:34.6	35.57		5.16		297.2		7.88	10.85
1:26:35.6	35.57		5.16		297.3		7.88	10.86
1:26:36.6	35.57		5.16		297.3		7.88	10.86
1:26:37.6	35.57		5.16		297.4		7.88	10.86
1:26:38.6	35.57		5.16		297.4		7.88	10.86
1:26:39.6	35.57		5.18		297.5		7.89	10.86
1:26:40.6	35.57		5.17		297.5		7.89	10.86
1:26:41.6	35.57		5.15		297.6		7.89	10.86
1:26:42.6	35.57		5.16		297.6		7.89	10.87
1:26:43.6	35.56		5.16		297.7		7.89	10.87
1:26:44.6	35.56		5.16		297.7		7.89	10.87
1:26:45.6	35.57		5.16		297.8		7.89	10.87
1:26:46.6	35.57		5.16		297.8		7.90	10.87
1:26:47.6	35.57		5.15		297.9		7.90	10.87
1:26:48.6	35.57		5.18		297.9		7.90	10.87
1:26:49.6	35.56		5.16		298.0		7.90	10.88
1:26:50.6	35.57		5.17		298.0		7.90	10.88
1:26:51.6	35.57		5.16		298.1		7.90	10.88
1:26:52.6	35.57		5.16		298.1		7.90	10.88
1:26:53.6	35.57		5.16		298.2		7.91	10.88
1:26:54.6	35.57		5.17		298.2		7.91	10.88
1:26:55.6	35.57		5.17		298.3		7.91	10.88
1:26:56.6	35.57		5.17		298.3		7.91	10.88
1:26:57.6	35.57		5.16		298.4		7.91	10.89
1:26:58.6	35.56		5.17		298.4		7.91	10.89
1:26:59.6	35.57		5.17		298.5		7.91	10.89
1:27:00.6	35.57		5.14		298.5		7.92	10.89
1:27:01.6	35.57		5.16		298.6		7.92	10.89
1:27:02.6	35.57		5.16		298.6		7.92	10.89
1:27:03.6	35.57		5.16		298.7		7.92	10.89
1:27:04.6	35.57		5.16		298.7		7.92	10.90
1:27:05.6	35.57		5.15		298.8		7.92	10.90
1:27:06.6	35.57		5.17		298.8		7.92	10.90
1:27:07.6	35.57		5.14		298.9		7.93	10.90
1:27:08.6	35.57		5.17		298.9		7.93	10.90
1:27:09.6	35.57		5.15		299.0		7.93	10.90
1:27:10.6	35.57		5.16		299.0		7.93	10.90
1:27:11.6	35.57		5.14		299.1		7.93	10.91
1:27:12.6	35.56		5.16		299.1		7.93	10.91
1:27:13.6	35.57		5.16		299.2		7.93	10.91
1:27:14.6	35.57		5.14		299.2		7.94	10.91
1:27:15.6	35.57		5.17		299.3		7.94	10.91
1:27:16.6	35.57		5.15		299.3		7.94	10.91
1:27:17.6	35.56		5.15		299.4		7.94	10.91
1:27:18.6	35.57		5.16		299.4		7.94	10.92
1:27:19.6	35.57		5.16		299.5		7.94	10.92
1:27:20.6	35.57		5.16		299.6		7.94	10.92
1:27:21.6	35.56		5.17		299.6		7.95	10.92
1:27:22.6	35.57		5.16		299.7		7.95	10.92
1:27:23.6	35.57		5.15		299.7		7.95	10.92
1:27:24.6	35.57		5.16		299.8		7.95	10.93
1:27:25.6	35.57		5.16		299.8		7.95	10.93
1:27:26.6	35.57		5.17		299.9		7.95	10.93
1:27:27.6	35.57		5.17		299.9		7.95	10.93
1:27:28.6	35.57		5.16		300.0		7.96	10.93
1:27:29.6	35.57		5.15		300.0		7.96	10.93
1:27:30.6	35.56		5.15		300.1		7.96	10.93
1:27:31.6	35.57		5.17		300.1		7.96	10.94
1:27:32.6	35.57		5.16		300.2		7.96	10.94
1:27:33.6	35.56		5.16		300.2		7.96	10.94
1:27:34.6	35.57		5.16		300.3		7.97	10.94
1:27:35.6	35.56		5.16		300.3		7.97	10.94
1:27:36.6	35.57		5.16		300.4		7.97	10.94
1:27:37.6	35.57		5.16		300.4		7.97	10.94
1:27:38.6	35.57		5.16		300.5		7.97	10.95
1:27:39.6	35.57		5.14		300.5		7.97	10.95
1:27:40.6	35.56		5.16		300.6		7.97	10.95
1:27:41.6	35.57		5.15		300.6		7.98	10.95
1:27:42.6	35.57		5.15		300.7		7.98	10.95
1:27:43.6	35.57		5.16		300.7		7.98	10.95
1:27:44.6	35.57		5.17		300.8		7.98	10.95
1:27:45.6	35.57		5.15		300.8		7.98	10.96
1:27:46.6	35.57		5.15		300.9		7.98	10.96
1:27:47.6	35.56		5.17		300.9		7.98	10.96
1:27:48.6	35.57		5.16		301.0		7.99	10.96
1:27:49.6	35.57		5.15		301.0		7.99	10.96
1:27:50.6	35.57		5.15		301.1		7.99	10.96
1:27:51.6	35.56		5.15		301.1		7.99	10.96
1:27:52.6	35.57		5.16		301.2		7.99	10.96
1:27:53.6	35.57		5.16		301.2		7.99	10.97
1:27:54.6	35.57		5.17		301.3		7.99	10.97
1:27:55.6	35.57		5.16		301.3		8.00	10.97
1:27:56.6	35.57		5.16		301.4		8.00	10.97
1:27:57.6	35.57		5.15		301.4		8.00	10.97
1:27:58.6	35.56		5.16		301.5		8.00	10.97
1:27:59.6	35.57		5.17		301.5		8.00	10.97
1:28:00.6	35.56		5.16		301.6		8.00	10.98
1:28:01.6	35.57		5.16		301.6		8.00	10.98
1:28:02.6	35.56		5.16		301.7		8.01	10.98
1:28:03.6	35.57		5.14		301.7		8.01	10.98
1:28:04.6	35.57		5.16		301.8		8.01	10.98
1:28:05.6	35.57		5.16		301.8		8.01	10.98
1:28:06.6	35.56		5.14		301.9		8.01	10.98
1:28:07.6	35.57		5.15		301.9		8.01	10.99
1:28:08.6	35.57		5.15		302.0		8.01	10.99
1:28:09.6	35.56		5.15		302.0		8.02	10.99
1:28:10.6	35.57		5.17		302.1		8.02	10.99
1:28:11.6	35.56		5.14		302.2		8.02	10.99
1:28:12.6	35.57		5.16		302.2		8.02	10.99
1:28:13.6	35.57		5.15		302.3		8.02	10.99
1:28:14.6	35.57		5.16		302.3		8.02	11.00
1:28:15.6	35.57		5.15		302.4		8.02	11.00
